COD_ANT;COD_COMPLETO;OTROS_COD;CODIGO;COD_COMPUESTO;ID_GC;ID_AUX;DESCRIP_ARPRO;COMPLEMENTOS;MARCA;MODELO;SERIE;PROCESADOR;GENERACION;HDD;RAM;MATERIAL;COLOR;MEDIDAS;CUSTODIO;OBSERV;DESCRIPCION;ESTADO;DEPARTAMENTO;EDIFICIO;PISO;UBI_ESPEC;OFICINA;ID_RESP;INVENTARIADOR;FECHA
35013501021;035-01-35-01-021;35013501017/L-01-0017 ;02461;AOE-02461;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO XVII AUTOR BERNARDO LERNER EDICION 1963;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO XVII AUTOR BERNARDO LERNER EDICION 1963 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501019;035-01-35-01-019;35013501015/L-01-0015 ;02462;AOE-02462;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO XV AUTOR BERNARDO LERNER EDICION 1967;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO XV AUTOR BERNARDO LERNER EDICION 1967 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501020;035-01-35-01-020;35013501016/L-01-0016 ;02463;AOE-02463;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO XVI AUTOR BERNARDO LERNER EDICION 1967;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO XVI AUTOR BERNARDO LERNER EDICION 1967 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501022;035-01-35-01-022;35013501018/L-01-0018 ;02464;AOE-02464;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO XVIII AUTOR BERNARDO LERNER EDICION 1964;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO XVIII AUTOR BERNARDO LERNER EDICION 1964 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501023;035-01-35-01-023;35013501019/L-01-0019;02465;AOE-02465;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO XIX AUTOR BERNARDO LERNER EDICION 1974;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO XIX AUTOR BERNARDO LERNER EDICION 1974 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501029;035-01-35-01-029;35013501025/L-01-0025 ;02466;AOE-02466;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO XXV AUTOR BERNARDO LERNER EDICION 1968;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO XXV AUTOR BERNARDO LERNER EDICION 1968 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501028;035-01-35-01-028;35013501024/L-01-0024;02467;AOE-02467;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO XXIV AUTOR BERNARDO LERNER EDICION 1967;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO XXIV AUTOR BERNARDO LERNER EDICION 1967 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501018;035-01-35-01-018;35013501014/L-01-0014 ;02468;AOE-02468;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO XIV AUTOR BERNARDO LERNER EDICION 1974;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO XIV AUTOR BERNARDO LERNER EDICION 1974 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501006;035-01-35-01-006;35013501027/L-01-0027 / BE-16489;02469;AOE-02469;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO I AUTOR BERNARDO LERNER EDICION 1974;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO I AUTOR BERNARDO LERNER EDICION 1974 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501016;035-01-35-01-016;35013501012/L-01-0012 ;02470;AOE-02470;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO XII AUTOR BERNARDO LERNER EDICION 1974;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO XII AUTOR BERNARDO LERNER EDICION 1974 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501007;035-01-35-01-007;35013501002/L-01-0002;02471;AOE-02471;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO II AUTOR BERNARDO LERNER EDICION 1974;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO II AUTOR BERNARDO LERNER EDICION 1974 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501005;035-01-35-01-005;35013501026/L-010001 / BE-16436;02472;AOE-02472;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO I AUTOR BERNARDO LERNER EDICION 1974;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO I AUTOR BERNARDO LERNER EDICION 1974 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501004;035-01-35-01-004;35013501003/L-01-0003;02473;AOE-02473;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO III AUTOR BERNARDO LERNER EDICION 1967;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO III AUTOR BERNARDO LERNER EDICION 1967 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501008;035-01-35-01-008;35013501004/L-01-0004;02474;AOE-02474;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO IV AUTOR BERNARDO LERNER EDICION 1967;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO IV AUTOR BERNARDO LERNER EDICION 1967 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501014;035-01-35-01-014;35013501010/L-01-0010;02475;AOE-02475;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO X AUTOR BERNARDO LERNER EDICION 1969;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO X AUTOR BERNARDO LERNER EDICION 1969 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501015;035-01-35-01-015;35013501011/L-01-0011 ;02476;AOE-02476;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO XI AUTOR BERNARDO LERNER EDICION 1969;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO XI AUTOR BERNARDO LERNER EDICION 1969 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501012;035-01-35-01-012;35013501008/L-01-0008 ;02477;AOE-02477;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO XIII AUTOR BERNARDO LERNER EDICION 1969;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO XIII AUTOR BERNARDO LERNER EDICION 1969 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501013;035-01-35-01-013;35013501009/L-01-0009 ;02478;AOE-02478;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO IX AUTOR BERNARDO LERNER EDICION 1969;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO IX AUTOR BERNARDO LERNER EDICION 1969 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501010;035-01-35-01-010;35013501006/L-01-0006 ;02479;AOE-02479;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO VI AUTOR BERNARDO LERNER EDICION 1969;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO VI AUTOR BERNARDO LERNER EDICION 1969 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501009;035-01-35-01-009;35013501005/L-010005 ;02480;AOE-02480;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO V AUTOR BERNARDO LERNER EDICION 1969;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO V AUTOR BERNARDO LERNER EDICION 1969 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501011;035-01-35-01-011;35013501007/L-01-0007 ;02481;AOE-02481;36;142;ENCICLOPEDIA JURIDICA OMEBA TOMO VII AUTOR BERNARDO LERNER EDICION 1969;;;;;;;;;;;;;;ENCICLOPEDIA JURIDICA OMEBA TOMO VII AUTOR BERNARDO LERNER EDICION 1969 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501206;035-01-35-01-206;-/L-01-0092 ;02482;AOE-02482;36;126;COMPILACION DE DISPOSICIONES LEGALES DE RENTA INTERNA TOMO II 1978 MINISTERIO DE FINANZAS;;;;;;;;;;;;;;COMPILACION DE DISPOSICIONES LEGALES DE RENTA INTERNA TOMO II 1978 MINISTERIO DE FINANZAS ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501228;035-01-35-01-228;35013502002/L-01-0029 ;02483;AOE-02483;36;126;DIGESTO LABORAL BOLIVIANO TOMO II AUTOR ISAAC SANDOVAL RODRIGUEZ;;;;;;;;;;;;;;DIGESTO LABORAL BOLIVIANO TOMO II AUTOR ISAAC SANDOVAL RODRIGUEZ ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501205;035-01-35-01-205;-/L-01-0091;02484;AOE-02484;36;126;COMPILACION DE DISPOSICIONES LEGALES DE RENTA INTERNA TOMO I 1978 MINISTERIO DE FINANZAS;;;;;;;;;;;;;;COMPILACION DE DISPOSICIONES LEGALES DE RENTA INTERNA TOMO I 1978 MINISTERIO DE FINANZAS ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501227;035-01-35-01-227;35013502001/L-01-0028 ;02485;AOE-02485;36;126;DIGESTO LABORAL BOLIVIANO TOMO I AUTOR ISAAC SANDOVAL RODRIGUEZ;;;;;;;;;;;;;;DIGESTO LABORAL BOLIVIANO TOMO I AUTOR ISAAC SANDOVAL RODRIGUEZ ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501123;035-01-35-01-123;-/BE-16316;02486;AOE-02486;36;126;PROCEDIMIENTO CRIMINAL DE BOLIVIA AUTOR ENRIQUE OBLITAS POBLETE 1957 ;;;;;;;;;;;;;;PROCEDIMIENTO CRIMINAL DE BOLIVIA AUTOR ENRIQUE OBLITAS POBLETE 1957  ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501125;035-01-35-01-125;-/BE-23423;02487;AOE-02487;36;126;LIBRO MODERNO TRATADO DE DERECHO INTERNACIONAL PUBLICO AUTOR JOSE MARIA SALINAS;;;;;;;;;;;;;;LIBRO MODERNO TRATADO DE DERECHO INTERNACIONAL PUBLICO AUTOR JOSE MARIA SALINAS ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501126;035-01-35-01-126;-/BE-16261;02488;AOE-02488;36;126;MANUAL DE DERECHO INTERNACIONAL PRIVADO AUTOR JOSE MARIA SALINAS 1948;;;;;;;;;;;;;;MANUAL DE DERECHO INTERNACIONAL PRIVADO AUTOR JOSE MARIA SALINAS 1948 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501122;035-01-35-01-122;35013502002/BE-17102-02;02489;AOE-02489;36;126;DIGESTO LABORAL BOLIVIANO TOMO II AUTOR ISAAC SANDOVAL RODRIGUEZ;;;;;;;;;;;;;;DIGESTO LABORAL BOLIVIANO TOMO II AUTOR ISAAC SANDOVAL RODRIGUEZ ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501121;035-01-35-01-121;35013502001/BE-17102;02490;AOE-02490;36;126;DIGESTO LABORAL BOLIVIANO TOMO I AUTOR ISAAC SANDOVAL RODRIGUEZ;;;;;;;;;;;;;;DIGESTO LABORAL BOLIVIANO TOMO I AUTOR ISAAC SANDOVAL RODRIGUEZ ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501216;035-01-35-01-216;-/L-01-0120 ;02491;AOE-02491;36;126;CODIGO DE SEGURIDAD SOCIAL AUTORA SUSSY SAAVEDRA DE BIOMBERK;;;;;;;;;;;;;;CODIGO DE SEGURIDAD SOCIAL AUTORA SUSSY SAAVEDRA DE BIOMBERK ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501130;;;02492;AOE-02492;36;126;REGIMEN LEGAL BOLIVIANO AUTOR CARLOS WALTER URQUIDI A•O 1947;;;;;;;;;;;;;;REGIMEN LEGAL BOLIVIANO AUTOR CARLOS WALTER URQUIDI A•O 1947 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501210;035-01-35-01-210;-/L-01-0102 / BE-17098 ;02493;AOE-02493;36;126;DERECHO PENAL TOMO I AUTOR HUGO CESAR CADIMA A•O 1962;;;;;;;;;;;;;;DERECHO PENAL TOMO I AUTOR HUGO CESAR CADIMA A•O 1962 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501132;035-01-35-01-132;-/BE-17067 ;02494;AOE-02494;36;126;EL PROCESO ADMINISTRATIVO  AUTOR JOSE ANTONIO FERNANDEZ ARENA 1981;;;;;;;;;;;;;;EL PROCESO ADMINISTRATIVO  AUTOR JOSE ANTONIO FERNANDEZ ARENA 1981 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501133;035-01-35-01-133;-/2/5/216 ;02495;AOE-02495;36;126;DERECHO PENAL TOMO I (INTRODUCCION) AUTOR HUGO CESAR CADIMA A•O 1962;;;;;;;;;;;;;;DERECHO PENAL TOMO I (INTRODUCCION) AUTOR HUGO CESAR CADIMA A•O 1962 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501129;035-01-35-01-129;-/BE-16274 ;02496;AOE-02496;36;126;DERECHO PENAL TOMO I (INTRODUCCION) AUTOR HUGO CESAR CADIMA A•O 1962;;;;;;;;;;;;;;DERECHO PENAL TOMO I (INTRODUCCION) AUTOR HUGO CESAR CADIMA A•O 1962 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501127;035-01-35-01-127;-/BE-16381;02497;AOE-02497;36;126;LEGISLACION CONCORDADA DE LA SEGURIDAD SOCIAL BOLIVIANA - INSTITUTO BOLIVIANO DE SEGURIDAD SOCIAL 19;;;;;;;;;;;;;;LEGISLACION CONCORDADA DE LA SEGURIDAD SOCIAL BOLIVIANA - INSTITUTO BOLIVIANO DE SEGURIDAD SOCIAL 19 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501131;035-01-35-01-131;-/BE-23403;02498;AOE-02498;36;126;COMPENDIO DE DERECHO DEL TRABAJO - MARIO OLMOS OSINAGA 1974 EDITORIAL SERRANO;;;;;;;;;;;;;;COMPENDIO DE DERECHO DEL TRABAJO - MARIO OLMOS OSINAGA 1974 EDITORIAL SERRANO ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501195;035-01-35-01-195;-/L-01-0076 ;02499;AOE-02499;36;126;LEGISLACION ADUANERA 1964;;;;;;;;;;;;;;LEGISLACION ADUANERA 1964 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501140;035-01-35-01-140;-/BE-23415 ;02500;AOE-02500;36;126;CODIGO DE PROCEDIMIENTO CIVIL  AUTOR CARLOS MORALES GUILLEN EDITORIAL GISBERT Y CIA S.A.;;;;;;;;;;;;;;CODIGO DE PROCEDIMIENTO CIVIL  AUTOR CARLOS MORALES GUILLEN EDITORIAL GISBERT Y CIA S.A. ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501141;035-01-35-01-141;-/BE-23421 ;02501;AOE-02501;36;126;CONSULTORIO JUR÷DICO AUTOR CARLOS HERBAS CABRERA SEGUNDO LIBRO 1966;;;;;;;;;;;;;;CONSULTORIO JUR÷DICO AUTOR CARLOS HERBAS CABRERA SEGUNDO LIBRO 1966 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501190;035-01-35-01-190;-/L-01-0064 / BE-23456 ;02502;AOE-02502;36;126;TRATADO EN MATERIA CRIMINAL O EXPOSICI‡N COMPARADA POR C.J.A. MITTERMAIER 3RA EDICI‡N 1877;;;;;;;;;;;;;;TRATADO EN MATERIA CRIMINAL O EXPOSICI‡N COMPARADA POR C.J.A. MITTERMAIER 3RA EDICI‡N 1877 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501137;035-01-35-01-137;-/BE-17033 ;02503;AOE-02503;36;126;GU÷A DE PCGA AUTOR MARTIN A. MILLER 1985 IMPRESO ESTADOS UNIDOS DE AMêRICA;;;;;;;;;;;;;;GU÷A DE PCGA AUTOR MARTIN A. MILLER 1985 IMPRESO ESTADOS UNIDOS DE AMêRICA ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501214;035-01-35-01-214;-/L-01-0107 ;02504;AOE-02504;36;126;LEY ELECTORAL 1966 ;;;;;;;;;;;;;;LEY ELECTORAL 1966  ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501147;035-01-35-01-147;-/L-01-0069 / 17276;02505;AOE-02505;36;126;COMPILACI‡N DE DECRETOS SUPREMOS Y LEYES SOCIALES DE RAÈL JIMêNEZ SANJINêS 1989;;;;;;;;;;;;;;COMPILACI‡N DE DECRETOS SUPREMOS Y LEYES SOCIALES DE RAÈL JIMêNEZ SANJINêS 1989 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501164;035-01-35-01-164;-/BE-23420 ;02506;AOE-02506;36;126;C‡DIGO PENAL AUTOR SERVANDO SERRANO TORRICO 1970 EDITORIAL SERRANO TORRICO ;;;;;;;;;;;;;;C‡DIGO PENAL AUTOR SERVANDO SERRANO TORRICO 1970 EDITORIAL SERRANO TORRICO  ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501211;035-01-35-01-211;-/L-01-0103 ;02507;AOE-02507;36;126;CORPORACI‡N BOLIVIANA DE FOMENTO DE RODOLFO BECERRA DE LA ROCA 1942-1974 EDITORIAL LOS AMIGOS DEL LIBRO COLECCI‡N GUTTENTAG ;;;;;;;;;;;;;;CORPORACI‡N BOLIVIANA DE FOMENTO DE RODOLFO BECERRA DE LA ROCA 1942-1974 EDITORIAL LOS AMIGOS DEL LIBRO COLECCI‡N GUTTENTAG  ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501219;035-01-35-01-219;-/L-01-0045 ;02508;AOE-02508;36;126;C‡DIGO DE PROCEDIMIENTO CIVIL DE CARLOS MORALES GUILLEN EDITORIAL GISBERT & CIA S.A. 1982;;;;;;;;;;;;;;C‡DIGO DE PROCEDIMIENTO CIVIL DE CARLOS MORALES GUILLEN EDITORIAL GISBERT & CIA S.A. 1982 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501218;035-01-35-01-218;-/L-01-0038 ;02509;AOE-02509;36;126;LEY GENERAL DEL TRABAJO EDITORIAL OFFSET BOLIVIANA LTDA. AUTOR JAIME E. CABALLERO B. 1984-1987;;;;;;;;;;;;;;LEY GENERAL DEL TRABAJO EDITORIAL OFFSET BOLIVIANA LTDA. AUTOR JAIME E. CABALLERO B. 1984-1987 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501165;035-01-35-01-165;-/BE-16336 ;02510;AOE-02510;36;126;LEY GENERAL DEL TRABAJO AUTOR JAIME E. CABALLERO B. 1984-1987;;;;;;;;;;;;;;LEY GENERAL DEL TRABAJO AUTOR JAIME E. CABALLERO B. 1984-1987 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501238;035-01-35-01-238;-/348.8 / S714S ;02511;AOE-02511;36;126;SEGURIDAD SOCIAL AUTOR ARMANDO SORIANO BADANI EDITORIAL LOS AMIGOS DEL LIBRO 1972 COLECCI‡N GUTTTENRAG;;;;;;;;;;;;;;SEGURIDAD SOCIAL AUTOR ARMANDO SORIANO BADANI EDITORIAL LOS AMIGOS DEL LIBRO 1972 COLECCI‡N GUTTTENRAG ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501212;035-01-35-01-212;-/L-01-0104 ;02512;AOE-02512;36;126;ANUALES DE LEGISLACI‡N BOLIVIANA EDITORIAL UMSA VOLUMEN 12 1951;;;;;;;;;;;;;;ANUALES DE LEGISLACI‡N BOLIVIANA EDITORIAL UMSA VOLUMEN 12 1951 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501204;035-01-35-01-204;-/L-01-0090 ;02513;AOE-02513;36;126;PROYECTO RIO DESAGUADERO TOMO 2 ELECTROCONSULT MILANO;;;;;;;;;;;;;;PROYECTO RIO DESAGUADERO TOMO 2 ELECTROCONSULT MILANO ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501236;035-01-35-01-236;-/L-01-0094 / BE-16273;02514;AOE-02514;36;126;EL C‡DIGO TRIBUTARIO BOLIVIANO AUTOR CARLOS CASTA•ON BARRIENTOS EDITORIAL LOS AMIGOS DEL LIBRO 1974;;;;;;;;;;;;;;EL C‡DIGO TRIBUTARIO BOLIVIANO AUTOR CARLOS CASTA•ON BARRIENTOS EDITORIAL LOS AMIGOS DEL LIBRO 1974 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501162;035-01-35-01-162;-/BE-16080 ;02515;AOE-02515;36;126;PROPIEDAD INTELECTUAL EN BOLIVIA L COLECCI‡N GUTTENTAG AUTOR PETER LEWY 1974 EDITORIAL LOS AMIGOS DEL LIBRO;;;;;;;;;;;;;;PROPIEDAD INTELECTUAL EN BOLIVIA L COLECCI‡N GUTTENTAG AUTOR PETER LEWY 1974 EDITORIAL LOS AMIGOS DEL LIBRO ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501163;035-01-35-01-163;-/BE-16318;02516;AOE-02516;36;126;C‡DIGO DE PROCEDIMIENTO PENAL COLECCI‡N GUTTENTAG DIRECTOR WALTER MORALES 1972 EDITORIAL LOS AMIGOS DEL LIBRO;;;;;;;;;;;;;;C‡DIGO DE PROCEDIMIENTO PENAL COLECCI‡N GUTTENTAG DIRECTOR WALTER MORALES 1972 EDITORIAL LOS AMIGOS DEL LIBRO ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501155;035-01-35-01-155;-/BE-23404 ;02517;AOE-02517;36;126;LEGISLACI‡N DEL TRABAJO TOMO IV MANUEL JOSê R÷OS 1957;;;;;;;;;;;;;;LEGISLACI‡N DEL TRABAJO TOMO IV MANUEL JOSê R÷OS 1957 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501149;035-01-35-01-149;-/L-01-0097 / BE-16268 ;02518;AOE-02518;36;126;GU÷A ALFABêTICA DEL C‡DIGO DE PROCEDIMIENTO CIVIL DE DARDO MONTES GUTIêRREZ 1977;;;;;;;;;;;;;;GU÷A ALFABêTICA DEL C‡DIGO DE PROCEDIMIENTO CIVIL DE DARDO MONTES GUTIêRREZ 1977 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501143;035-01-35-01-143;-/301-I5Q ;02519;AOE-02519;36;126;MANUAL UTEHA CIENCIAS SOCIALES AUTOR ALEX INKELES IMPRESO EN MêXICO 1968 PEQUE•O DE TAPA AZUL;;;;;;;;;;;;;;MANUAL UTEHA CIENCIAS SOCIALES AUTOR ALEX INKELES IMPRESO EN MêXICO 1968 PEQUE•O DE TAPA AZUL ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501213;035-01-35-01-213;-/L-01-0106 ;02520;AOE-02520;36;126;DISPOSICIONES LEGALES INSTRUCTIVO PARA LA AFILIACI‡N Y COTIZACIONES DEL SECTOR DE LA CONSTRUCCI‡N 1978;;;;;;;;;;;;;;DISPOSICIONES LEGALES INSTRUCTIVO PARA LA AFILIACI‡N Y COTIZACIONES DEL SECTOR DE LA CONSTRUCCI‡N 1978 ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501226;035-01-35-01-226;-/LGT-71 ;02521;AOE-02521;36;126;LEY GENERAL DEL TRABAJO DE MANUEL JOSê R÷OS ZUAZO 1978 IMPRENTA RENOVACI‡N LTDA.;;;;;;;;;;;;;;LEY GENERAL DEL TRABAJO DE MANUEL JOSê R÷OS ZUAZO 1978 IMPRENTA RENOVACI‡N LTDA. ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501225;035-01-35-01-225;-/LGT-69;02522;AOE-02522;36;126;LEY GENERAL DEL TRABAJO DE MANUEL JOSê R÷OS ZUAZO 1978 IMPRENTA RENOVACI‡N LTDA.;;;;;;;;;;;;;;LEY GENERAL DEL TRABAJO DE MANUEL JOSê R÷OS ZUAZO 1978 IMPRENTA RENOVACI‡N LTDA. ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
35013501222;035-01-35-01-222;-/LGT-68 ;02523;AOE-02523;36;126;LEY GENERAL DEL TRABAJO DE MANUEL JOSê R÷OS ZUAZO 1978 IMPRENTA RENOVACI‡N LTDA.;;;;;;;;;;;;;;LEY GENERAL DEL TRABAJO DE MANUEL JOSê R÷OS ZUAZO 1978 IMPRENTA RENOVACI‡N LTDA. ;4;1;CENTRAL;3;SALA DE REUNIONES;DIRECCION JURIDICA;28;GIO-MAGY;45572
